322850	4181500	2415
322900	4181500	2414
322950	4181500	2416
323000	4181500	2415
321350	4181450	2544
321400	4181450	2537
321450	4181450	2530
321500	4181450	2524
321550	4181450	2520
321600	4181450	2522
321650	4181450	2553
321700	4181450	2555
321750	4181450	2561
321800	4181450	2554
321850	4181450	2554
321900	4181450	2555
321950	4181450	2555
322000	4181450	2551
322050	4181450	2561
322100	4181450	2543
322150	4181450	2538
322200	4181450	2534
322250	4181450	2525
322300	4181450	2512
322350	4181450	2509
322400	4181450	2504
322450	4181450	2501
322500	4181450	2496
322550	4181450	2496
322600	4181450	2486
322650	4181450	2457
322700	4181450	2436
322750	4181450	2433
322800	4181450	2421
322850	4181450	2415
322900	4181450	2414
322950	4181450	2413
323000	4181450	2412
321350	4181400	2545
321400	4181400	2538
321450	4181400	2532
321500	4181400	2525
321550	4181400	2520
321600	4181400	2548
321650	4181400	2554
321700	4181400	2555
321750	4181400	2562
321800	4181400	2556
321850	4181400	2555
321900	4181400	2558
321950	4181400	2558
322000	4181400	2563
322050	4181400	2556
322100	4181400	2549
322150	4181400	2549
322200	4181400	2538
322250	4181400	2532
322300	4181400	2516
322350	4181400	2514
322400	4181400	2504
322450	4181400	2503
322500	4181400	2503
322550	4181400	2496
322600	4181400	2485
322650	4181400	2454
322700	4181400	2453
322750	4181400	2451
322800	4181400	2442
322850	4181400	2428
322900	4181400	2420
322950	4181400	2415
323000	4181400	2414
321350	4181350	2540
321400	4181350	2534
321450	4181350	2529
321500	4181350	2523
321550	4181350	2539
321600	4181350	2559
321650	4181350	2561
321700	4181350	2568
321750	4181350	2569
321800	4181350	2561
321850	4181350	2558
321900	4181350	2555
321950	4181350	2554
322000	4181350	2561
322050	4181350	2557
322100	4181350	2551
322150	4181350	2552
322200	4181350	2543
322250	4181350	2530
322300	4181350	2521
322350	4181350	2513
322400	4181350	2508
322450	4181350	2509
322500	4181350	2503
322550	4181350	2503
322600	4181350	2479
322650	4181350	2461
322700	4181350	2459
322750	4181350	2458
322800	4181350	2456
322850	4181350	2452
322900	4181350	2445
322950	4181350	2441
323000	4181350	2439
321350	4181300	2536
321400	4181300	2533
321450	4181300	2529
321500	4181300	2526
321550	4181300	2560
321600	4181300	2559
321650	4181300	2568
321700	4181300	2561
321750	4181300	2562
321800	4181300	2564
321850	4181300	2565
321900	4181300	2553
321950	4181300	2561
322000	4181300	2558
322050	4181300	2561
322100	4181300	2554
322150	4181300	2558
322200	4181300	2551
322250	4181300	2540
322300	4181300	2512
322350	4181300	2512
322400	4181300	2516
322450	4181300	2519
322500	4181300	2515
322550	4181300	2510
322600	4181300	2507
322650	4181300	2487
322700	4181300	2464
322750	4181300	2461
322800	4181300	2459
322850	4181300	2456
322900	4181300	2454
322950	4181300	2453
323000	4181300	2452
321350	4181250	2537
321400	4181250	2534
321450	4181250	2531
321500	4181250	2545
321550	4181250	2566
321600	4181250	2565
321650	4181250	2568
321700	4181250	2560
321750	4181250	2561
321800	4181250	2562
321850	4181250	2563
321900	4181250	2564
321950	4181250	2569
322000	4181250	2566
322050	4181250	2562
322100	4181250	2560
322150	4181250	2560
322200	4181250	2559
322250	4181250	2552
322300	4181250	2535
322350	4181250	2527
322400	4181250	2524
322450	4181250	2524
322500	4181250	2518
322550	4181250	2510
322600	4181250	2510
322650	4181250	2510
322700	4181250	2493
322750	4181250	2466
322800	4181250	2459
322850	4181250	2457
322900	4181250	2455
322950	4181250	2454
323000	4181250	2453
321350	4181200	2540
321400	4181200	2535
321450	4181200	2532
321500	4181200	2562
321550	4181200	2567
321600	4181200	2563
321650	4181200	2569
321700	4181200	2568
321750	4181200	2563
321800	4181200	2564
321850	4181200	2567
321900	4181200	2568
321950	4181200	2574
322000	4181200	2577
322050	4181200	2568
322100	4181200	2572
322150	4181200	2576
322200	4181200	2567
322250	4181200	2564
322300	4181200	2550
322350	4181200	2540
322400	4181200	2530
322450	4181200	2527
322500	4181200	2521
322550	4181200	2514
322600	4181200	2514
322650	4181200	2510
322700	4181200	2507
322750	4181200	2489
322800	4181200	2462
322850	4181200	2457
322900	4181200	2455
322950	4181200	2452
323000	4181200	2452
321350	4181150	2543
321400	4181150	2534
321450	4181150	2541
321500	4181150	2565
321550	4181150	2568
321600	4181150	2566
321650	4181150	2565
321700	4181150	2566
321750	4181150	2565
321800	4181150	2566
321850	4181150	2572
321900	4181150	2581
321950	4181150	2585
322000	4181150	2595
322050	4181150	2586
322100	4181150	2583
322150	4181150	2579
322200	4181150	2573
322250	4181150	2565
322300	4181150	2550
322350	4181150	2543
322400	4181150	2534
322450	4181150	2536
322500	4181150	2519
322550	4181150	2518
322600	4181150	2520
322650	4181150	2516
322700	4181150	2511
322750	4181150	2507
322800	4181150	2482
322850	4181150	2456
322900	4181150	2454
322950	4181150	2451
323000	4181150	2451
321350	4181100	2543
321400	4181100	2532
321450	4181100	2562
321500	4181100	2564
321550	4181100	2565
321600	4181100	2570
321650	4181100	2569
321700	4181100	2573
321750	4181100	2572
321800	4181100	2572
321850	4181100	2569
321900	4181100	2581
321950	4181100	2604
322000	4181100	2596
322050	4181100	2607
322100	4181100	2586
322150	4181100	2592
322200	4181100	2589
322250	4181100	2574
322300	4181100	2564
322350	4181100	2551
322400	4181100	2537
322450	4181100	2533
322500	4181100	2534
322550	4181100	2523
322600	4181100	2520
322650	4181100	2516
322700	4181100	2510
322750	4181100	2505
322800	4181100	2495
322850	4181100	2475
322900	4181100	2453
322950	4181100	2451
323000	4181100	2450
321350	4181050	2540
321400	4181050	2535
321450	4181050	2568
321500	4181050	2564
321550	4181050	2567
321600	4181050	2566
321650	4181050	2567
321700	4181050	2566
321750	4181050	2567
321800	4181050	2567
321850	4181050	2586
321900	4181050	2590
321950	4181050	2596
322000	4181050	2595
322050	4181050	2599
322100	4181050	2592
322150	4181050	2584
322200	4181050	2585
322250	4181050	2580
322300	4181050	2567
322350	4181050	2553
322400	4181050	2545
322450	4181050	2537
322500	4181050	2534
322550	4181050	2525
322600	4181050	2524
322650	4181050	2516
322700	4181050	2514
322750	4181050	2507
322800	4181050	2499
322850	4181050	2489
322900	4181050	2463
322950	4181050	2450
323000	4181050	2449
321350	4181000	2540
321400	4181000	2532
321450	4181000	2560
321500	4181000	2565
321550	4181000	2571
321600	4181000	2569
321650	4181000	2565
321700	4181000	2567
321750	4181000	2568
321800	4181000	2567
321850	4181000	2583
321900	4181000	2594
321950	4181000	2598
322000	4181000	2618
322050	4181000	2595
322100	4181000	2592
322150	4181000	2593
322200	4181000	2585
322250	4181000	2577
322300	4181000	2568
322350	4181000	2557
322400	4181000	2546
322450	4181000	2542
322500	4181000	2528
322550	4181000	2524
322600	4181000	2520
322650	4181000	2515
322700	4181000	2510
322750	4181000	2506
322800	4181000	2499
322850	4181000	2492
322900	4181000	2480
322950	4181000	2449
323000	4181000	2449
321350	4180950	2539
321400	4180950	2529
321450	4180950	2548
321500	4180950	2561
321550	4180950	2564
321600	4180950	2570
321650	4180950	2568
321700	4180950	2565
321750	4180950	2564
321800	4180950	2565
321850	4180950	2579
321900	4180950	2596
321950	4180950	2591
322000	4180950	2590
322050	4180950	2608
322100	4180950	2577
322150	4180950	2593
322200	4180950	2581
322250	4180950	2579
322300	4180950	2566
322350	4180950	2557
322400	4180950	2547
322450	4180950	2534
322500	4180950	2523
322550	4180950	2520
322600	4180950	2518
322650	4180950	2514
322700	4180950	2510
322750	4180950	2502
322800	4180950	2502
322850	4180950	2491
322900	4180950	2480
322950	4180950	2448
323000	4180950	2447
321350	4180900	2545
321400	4180900	2541
321450	4180900	2534
321500	4180900	2535
321550	4180900	2554
321600	4180900	2568
321650	4180900	2568
321700	4180900	2561
321750	4180900	2562
321800	4180900	2566
321850	4180900	2566
321900	4180900	2572
321950	4180900	2578
322000	4180900	2584
322050	4180900	2575
322100	4180900	2573
322150	4180900	2586
322200	4180900	2581
322250	4180900	2576
322300	4180900	2576
322350	4180900	2557
322400	4180900	2543
322450	4180900	2531
322500	4180900	2528
322550	4180900	2520
322600	4180900	2515
322650	4180900	2511
322700	4180900	2509
322750	4180900	2501
322800	4180900	2496
322850	4180900	2487
322900	4180900	2473
322950	4180900	2448
323000	4180900	2445
321350	4180850	2553
321400	4180850	2549
321450	4180850	2545
321500	4180850	2539
321550	4180850	2532
321600	4180850	2539
321650	4180850	2564
321700	4180850	2559
321750	4180850	2564
321800	4180850	2561
321850	4180850	2565
321900	4180850	2568
321950	4180850	2569
322000	4180850	2575
322050	4180850	2564
322100	4180850	2563
322150	4180850	2569
322200	4180850	2583
322250	4180850	2581
322300	4180850	2571
322350	4180850	2557
322400	4180850	2538
322450	4180850	2533
322500	4180850	2529
322550	4180850	2514
322600	4180850	2515
322650	4180850	2511
322700	4180850	2507
322750	4180850	2504
322800	4180850	2498
322850	4180850	2484
322900	4180850	2457
322950	4180850	2446
323000	4180850	2447
321350	4180800	2559
321400	4180800	2556
321450	4180800	2551
321500	4180800	2543
321550	4180800	2534
321600	4180800	2528
321650	4180800	2544
321700	4180800	2564
321750	4180800	2560
321800	4180800	2556
321850	4180800	2557
321900	4180800	2559
321950	4180800	2569
322000	4180800	2560
322050	4180800	2563
322100	4180800	2569
322150	4180800	2565
322200	4180800	2574
322250	4180800	2565
322300	4180800	2554
322350	4180800	2545
322400	4180800	2542
322450	4180800	2533
322500	4180800	2531
322550	4180800	2516
322600	4180800	2509
322650	4180800	2505
322700	4180800	2505
322750	4180800	2501
322800	4180800	2495
322850	4180800	2484
322900	4180800	2465
322950	4180800	2448
323000	4180800	2448
321350	4180750	2564
321400	4180750	2560
321450	4180750	2558
321500	4180750	2548
321550	4180750	2539
321600	4180750	2532
321650	4180750	2525
321700	4180750	2556
321750	4180750	2553
321800	4180750	2552
321850	4180750	2546
321900	4180750	2547
321950	4180750	2549
322000	4180750	2553
322050	4180750	2557
322100	4180750	2563
322150	4180750	2562
322200	4180750	2558
322250	4180750	2551
322300	4180750	2546
322350	4180750	2540
322400	4180750	2540
322450	4180750	2535
322500	4180750	2526
322550	4180750	2518
322600	4180750	2513
322650	4180750	2506
322700	4180750	2502
322750	4180750	2498
322800	4180750	2493
322850	4180750	2479
322900	4180750	2457
322950	4180750	2450
323000	4180750	2448
321350	4180700	2575
321400	4180700	2568
321450	4180700	2560
321500	4180700	2551
321550	4180700	2540
321600	4180700	2530
321650	4180700	2520
321700	4180700	2542
321750	4180700	2548
321800	4180700	2548
321850	4180700	2539
321900	4180700	2537
321950	4180700	2545
322000	4180700	2547
322050	4180700	2552
322100	4180700	2554
322150	4180700	2543
322200	4180700	2544
322250	4180700	2542
322300	4180700	2542
322350	4180700	2545
322400	4180700	2543
322450	4180700	2533
322500	4180700	2526
322550	4180700	2521
322600	4180700	2512
322650	4180700	2506
322700	4180700	2497
322750	4180700	2493
322800	4180700	2487
322850	4180700	2476
322900	4180700	2453
322950	4180700	2450
323000	4180700	2446
321350	4180650	2586
321400	4180650	2578
321450	4180650	2560
321500	4180650	2553
321550	4180650	2539
321600	4180650	2527
321650	4180650	2515
321700	4180650	2538
321750	4180650	2543
321800	4180650	2542
321850	4180650	2538
321900	4180650	2534
321950	4180650	2541
322000	4180650	2540
322050	4180650	2546
322100	4180650	2540
322150	4180650	2542
322200	4180650	2539
322250	4180650	2540
322300	4180650	2544
322350	4180650	2545
322400	4180650	2542
322450	4180650	2536
322500	4180650	2535
322550	4180650	2527
322600	4180650	2517
322650	4180650	2513
322700	4180650	2504
322750	4180650	2490
322800	4180650	2483
322850	4180650	2474
322900	4180650	2451
322950	4180650	2449
323000	4180650	2445
321350	4180600	2576
321400	4180600	2570
321450	4180600	2558
321500	4180600	2549
321550	4180600	2534
321600	4180600	2520
321650	4180600	2511
321700	4180600	2536
321750	4180600	2540
321800	4180600	2542
321850	4180600	2536
321900	4180600	2532
321950	4180600	2541
322000	4180600	2541
322050	4180600	2550
322100	4180600	2549
322150	4180600	2554
322200	4180600	2542
322250	4180600	2544
322300	4180600	2539
322350	4180600	2543
322400	4180600	2546
322450	4180600	2540
322500	4180600	2536
322550	4180600	2530
322600	4180600	2518
322650	4180600	2509
322700	4180600	2505
322750	4180600	2491
322800	4180600	2480
322850	4180600	2453
322900	4180600	2446
322950	4180600	2445
323000	4180600	2440
321350	4180550	2565
321400	4180550	2560
321450	4180550	2551
321500	4180550	2539
321550	4180550	2525
321600	4180550	2511
321650	4180550	2518
321700	4180550	2535
321750	4180550	2536
321800	4180550	2532
321850	4180550	2533
321900	4180550	2538
321950	4180550	2540
322000	4180550	2545
322050	4180550	2547
322100	4180550	2545
322150	4180550	2541
322200	4180550	2537
322250	4180550	2536
322300	4180550	2537
322350	4180550	2535
322400	4180550	2539
322450	4180550	2536
322500	4180550	2529
322550	4180550	2529
322600	4180550	2517
322650	4180550	2506
322700	4180550	2498
322750	4180550	2488
322800	4180550	2475
322850	4180550	2450
322900	4180550	2448
322950	4180550	2444
323000	4180550	2441
321350	4180500	2552
321400	4180500	2547
321450	4180500	2539
321500	4180500	2527
321550	4180500	2514
321600	4180500	2502
321650	4180500	2525
321700	4180500	2529
321750	4180500	2529
321800	4180500	2530
321850	4180500	2536
321900	4180500	2537
321950	4180500	2542
322000	4180500	2543
322050	4180500	2543
322100	4180500	2540
322150	4180500	2538
322200	4180500	2535
322250	4180500	2533
322300	4180500	2532
322350	4180500	2536
322400	4180500	2532
322450	4180500	2526
322500	4180500	2524
322550	4180500	2517
322600	4180500	2514
322650	4180500	2502
322700	4180500	2496
322750	4180500	2483
322800	4180500	2457
322850	4180500	2455
322900	4180500	2452
322950	4180500	2447
323000	4180500	2443
321350	4180450	2539
321400	4180450	2534
321450	4180450	2526
321500	4180450	2516
321550	4180450	2504
321600	4180450	2512
321650	4180450	2525
321700	4180450	2529
321750	4180450	2527
321800	4180450	2530
321850	4180450	2532
321900	4180450	2531
321950	4180450	2536
322000	4180450	2541
322050	4180450	2542
322100	4180450	2535
322150	4180450	2532
322200	4180450	2531
322250	4180450	2532
322300	4180450	2533
322350	4180450	2532
322400	4180450	2523
322450	4180450	2520
322500	4180450	2517
322550	4180450	2513
322600	4180450	2506
322650	4180450	2500
322700	4180450	2490
322750	4180450	2472
322800	4180450	2460
322850	4180450	2461
322900	4180450	2458
322950	4180450	2450
323000	4180450	2441
321350	4180400	2527
321400	4180400	2519
321450	4180400	2512
321500	4180400	2505
321550	4180400	2494
321600	4180400	2520
321650	4180400	2521
321700	4180400	2526
321750	4180400	2527
321800	4180400	2527
321850	4180400	2527
321900	4180400	2517
321950	4180400	2527
322000	4180400	2528
322050	4180400	2533
322100	4180400	2539
322150	4180400	2534
322200	4180400	2532
322250	4180400	2532
322300	4180400	2533
322350	4180400	2527
322400	4180400	2526
322450	4180400	2520
322500	4180400	2516
322550	4180400	2509
322600	4180400	2504
322650	4180400	2494
322700	4180400	2483
322750	4180400	2464
322800	4180400	2466
322850	4180400	2466
322900	4180400	2457
322950	4180400	2446
323000	4180400	2435
321350	4180350	2521
321400	4180350	2509
321450	4180350	2500
321500	4180350	2493
321550	4180350	2493
321600	4180350	2521
321650	4180350	2523
321700	4180350	2524
321750	4180350	2524
321800	4180350	2527
321850	4180350	2526
321900	4180350	2524
321950	4180350	2525
322000	4180350	2528
322050	4180350	2536
322100	4180350	2536
322150	4180350	2535
322200	4180350	2531
322250	4180350	2531
322300	4180350	2530
322350	4180350	2527
322400	4180350	2525
322450	4180350	2521
322500	4180350	2510
322550	4180350	2502
322600	4180350	2500
322650	4180350	2489
322700	4180350	2467
322750	4180350	2470
322800	4180350	2470
322850	4180350	2461
322900	4180350	2450
322950	4180350	2438
323000	4180350	2426
321350	4180300	2517
321400	4180300	2503
321450	4180300	2492
321500	4180300	2485
321550	4180300	2487
321600	4180300	2512
321650	4180300	2523
321700	4180300	2523
321750	4180300	2529
321800	4180300	2530
321850	4180300	2530
321900	4180300	2530
321950	4180300	2531
322000	4180300	2528
322050	4180300	2531
322100	4180300	2532
322150	4180300	2534
322200	4180300	2532
322250	4180300	2535
322300	4180300	2531
322350	4180300	2527
322400	4180300	2525
322450	4180300	2515
322500	4180300	2507
322550	4180300	2498
322600	4180300	2490
322650	4180300	2469
322700	4180300	2472
322750	4180300	2469
322800	4180300	2461
322850	4180300	2451
322900	4180300	2438
322950	4180300	2427
323000	4180300	2416
321350	4180250	2513
321400	4180250	2501
321450	4180250	2491
321500	4180250	2483
321550	4180250	2485
321600	4180250	2517
321650	4180250	2519
321700	4180250	2526
321750	4180250	2521
321800	4180250	2527
321850	4180250	2530
321900	4180250	2532
321950	4180250	2527
322000	4180250	2522
322050	4180250	2527
322100	4180250	2527
322150	4180250	2536
322200	4180250	2534
322250	4180250	2532
322300	4180250	2531
322350	4180250	2526
322400	4180250	2524
322450	4180250	2517
322500	4180250	2505
322550	4180250	2493
322600	4180250	2469
322650	4180250	2468
322700	4180250	2465
322750	4180250	2457
322800	4180250	2448
322850	4180250	2437
322900	4180250	2425
322950	4180250	2415
323000	4180250	2406
321350	4180200	2512
321400	4180200	2500
321450	4180200	2491
321500	4180200	2483
321550	4180200	2477
321600	4180200	2509
321650	4180200	2518
321700	4180200	2524
321750	4180200	2524
321800	4180200	2528
321850	4180200	2524
321900	4180200	2527
321950	4180200	2522
322000	4180200	2523
322050	4180200	2522
322100	4180200	2528
322150	4180200	2528
322200	4180200	2538
322250	4180200	2527
322300	4180200	2533
322350	4180200	2523
322400	4180200	2519
322450	4180200	2509
322500	4180200	2499
322550	4180200	2468
322600	4180200	2459
322650	4180200	2454
322700	4180200	2448
322750	4180200	2440
322800	4180200	2430
322850	4180200	2418
322900	4180200	2408
322950	4180200	2398
323000	4180200	2386
321350	4180150	2512
321400	4180150	2499
321450	4180150	2491
321500	4180150	2483
321550	4180150	2477
321600	4180150	2487
321650	4180150	2513
321700	4180150	2523
321750	4180150	2525
321800	4180150	2529
321850	4180150	2527
321900	4180150	2530
321950	4180150	2526
322000	4180150	2526
322050	4180150	2525
322100	4180150	2523
322150	4180150	2530
322200	4180150	2530
322250	4180150	2531
322300	4180150	2524
322350	4180150	2524
322400	4180150	2512
322450	4180150	2494
322500	4180150	2472
322550	4180150	2454
322600	4180150	2450
322650	4180150	2445
322700	4180150	2432
322750	4180150	2415
322800	4180150	2404
322850	4180150	2400
322900	4180150	2402
322950	4180150	2402
323000	4180150	2410
321350	4180100	2510
321400	4180100	2498
321450	4180100	2491
321500	4180100	2485
321550	4180100	2479
321600	4180100	2476
321650	4180100	2483
321700	4180100	2498
321750	4180100	2514
321800	4180100	2523
321850	4180100	2526
321900	4180100	2528
321950	4180100	2528
322000	4180100	2525
322050	4180100	2527
322100	4180100	2529
322150	4180100	2529
322200	4180100	2522
322250	4180100	2527
322300	4180100	2521
322350	4180100	2508
322400	4180100	2486
322450	4180100	2463
322500	4180100	2456
322550	4180100	2438
322600	4180100	2430
322650	4180100	2415
322700	4180100	2413
322750	4180100	2415
322800	4180100	2428
322850	4180100	2426
322900	4180100	2422
322950	4180100	2421
323000	4180100	2424
321350	4180050	2510
321400	4180050	2500
321450	4180050	2491
321500	4180050	2486
321550	4180050	2484
321600	4180050	2490
321650	4180050	2491
321700	4180050	2485
321750	4180050	2481
321800	4180050	2488
321850	4180050	2500
321900	4180050	2503
321950	4180050	2517
322000	4180050	2516
322050	4180050	2521
322100	4180050	2519
322150	4180050	2519
322200	4180050	2512
322250	4180050	2505
322300	4180050	2493
322350	4180050	2476
322400	4180050	2464
322450	4180050	2454
322500	4180050	2442
322550	4180050	2429
322600	4180050	2419
322650	4180050	2420
322700	4180050	2431
322750	4180050	2440
322800	4180050	2439
322850	4180050	2439
322900	4180050	2440
322950	4180050	2441
323000	4180050	2440
321350	4180000	2518
321400	4180000	2504
321450	4180000	2494
321500	4180000	2489
321550	4180000	2489
321600	4180000	2494
321650	4180000	2491
321700	4180000	2486
321750	4180000	2465
321800	4180000	2462
321850	4180000	2485
321900	4180000	2482
321950	4180000	2481
322000	4180000	2483
322050	4180000	2484
322100	4180000	2485
322150	4180000	2482
322200	4180000	2484
322250	4180000	2488
322300	4180000	2483
322350	4180000	2471
322400	4180000	2456
322450	4180000	2445
322500	4180000	2432
322550	4180000	2423
322600	4180000	2438
322650	4180000	2449
322700	4180000	2449
322750	4180000	2453
322800	4180000	2455
322850	4180000	2458
322900	4180000	2461
322950	4180000	2463
323000	4180000	2459
